2021 EX2 ,XF , 05052 ,  711  , 10 36 36.53 12 4 6.1 , 18 36 51.94   279 12 59.14 , 22.254
2021 EX2 ,XF , 05059 ,  639  , 10 35 38.51 12 7 44.26 , 18 32 51.88   278 12 58.23 , 22.288
2021 EX2 ,XJ , 05101 ,  638  , 10 20 25.66 12 49 51.53 , 16 10 7.21   242 31 48.13 , 22.984
2021 EX2 ,XJ , 05114 ,  638  , 10 19 45.49 12 50 0.42 , 15 55 19.47   238 49 52.08 , 23.038
2010 MA113 ,XF , 03038 ,  160  , 6 5 54.87 55 16 33.31 , 1052 9 34.11   15782 23 31.6 , 0.0
2010 MA113 ,XJ , 03085 ,  254  , 5 53 43.53 43 14 20.11 , 705 0 46.09   10575 11 31.3 , 0.0
2017 SM33 ,XF , 05213 ,  181  , 17 15 16.77 54 48 17.1 , 6303 40 1.53   94555 0 23.0 , 18.943
2019 TJ5 ,XF , 03619 ,  487  , 5 24 38.86 27 15 44.32 , 8 51 17.36   132 49 20.33 , 23.901
