1994 CN2 ,XJ , 00372 ,  563  , 8 46 18.81 19 49 50.81 , 0 0 0.02   0 0 0.36 , 19.625
1994 CN2 ,XN , 06653 ,  999  , 10 47 3.82 9 57 49.18 , 0 0 0.01   0 0 0.22 , 19.372
1994 CN2 ,XF , 06654 ,  999  , 10 46 56.68 9 58 35.18 , 0 0 0.01   0 0 0.22 , 19.369
1994 CN2 ,XN , 06655 ,  999  , 10 42 55.05 10 25 5.99 , 0 0 0.01   0 0 0.22 , 19.281
1994 CN2 ,XN , 06660 ,  999  , 10 41 35.55 10 33 41.98 , 0 0 0.01   0 0 0.22 , 19.251
1994 CN2 ,XN , 06665 ,  999  , 10 27 54.15 11 58 57.94 , 0 0 0.01   0 0 0.22 , 18.956
1998 SF36 ,XF , 02884 ,  616  , 2 57 18.71 14 51 59.54 , 0 0 0.0   0 0 0.01 , 19.87
1984 QA ,XF , 04207 ,  760  , 3 6 54.15 2 33 4.25 , 0 0 0.02   0 0 0.34 , 19.274
1982 HR ,XJ , 00164 ,  822  , 23 42 49.44 2 16 49.44 , 0 0 0.01   0 0 0.22 , 19.621
2000 PN9 ,XJ , 03441 ,  604  , 23 3 51.46 19 27 16.67 , 0 0 0.01   0 0 0.08 , 18.866
2000 PN9 ,XJ , 03442 ,  604  , 23 3 50.74 19 27 3.92 , 0 0 0.01   0 0 0.08 , 18.865
2000 PN9 ,XF , 03483 ,  747  , 22 43 31.96 12 48 24.08 , 0 0 0.01   0 0 0.1 , 17.807
2001 FC58 ,XF , 06927 ,  803  , 17 24 14.83 2 35 10.75 , 0 0 0.17   0 0 2.54 , 19.795
2011 GS60 ,XJ , 04687 ,  818  , 22 29 45.15 5 13 19.09 , 0 0 4.47   0 1 7.03 , 18.656
2016 NV ,XJ , 02565 ,  400  , 20 36 15.59 32 6 34.92 , 0 0 0.45   0 0 6.8 , 19.428
2016 NV ,XJ , 02568 ,  401  , 20 36 12.75 32 8 16.19 , 0 0 0.45   0 0 6.81 , 19.427
2016 NV ,XF , 02676 ,  103  , 18 18 39.8 62 49 45.37 , 0 0 0.59   0 0 8.89 , 19.696
2016 NV ,XJ , 02710 ,  102  , 17 59 53.14 64 14 53.48 , 0 0 0.61   0 0 9.12 , 19.722
1998 OR2 ,XJ , 05580 ,  424  , 5 40 36.75 30 34 46.63 , 0 0 0.01   0 0 0.1 , 19.398
2011 BN24 ,XJ , 03146 ,  637  , 9 51 28.71 14 19 20.06 , 0 0 0.96   0 0 14.43 , 17.966
1994 CC ,XF , 00985 ,  545  , 2 20 16.33 19 21 12.92 , 0 0 0.04   0 0 0.56 , 19.494
1998 QS52 ,XJ , 02190 ,  743  , 21 29 55.59 10 55 50.45 , 0 0 0.01   0 0 0.09 , 18.989
2019 NY2 ,XJ , 02508 ,  456  , 18 4 20.84 27 43 53.44 , 0 6 2.59   1 30 38.91 , 19.324
2019 NY2 ,XJ , 02529 ,  456  , 18 4 41.22 30 19 13.22 , 0 7 16.49   1 49 7.34 , 19.001
1989 VB ,XF , 02948 ,  480  , 2 54 28.06 22 33 46.62 , 0 0 0.06   0 0 0.91 , 17.622
1989 VB ,XF , 02992 ,  482  , 3 30 15.87 24 39 20.12 , 0 0 0.04   0 0 0.54 , 19.001
1990 MF ,XF , 03619 ,  487  , 5 21 3.65 22 22 54.41 , 0 0 0.01   0 0 0.1 , 18.857
2003 BD44 ,XN , 06474 ,  549  , 3 53 52.88 17 50 18.31 , 0 0 0.01   0 0 0.09 , 19.76
2006 VC ,XJ , 01758 ,  268  , 12 47 6.71 47 41 31.78 , 0 0 0.3   0 0 4.44 , 19.824
2006 VC ,XJ , 01770 ,  268  , 12 42 2.22 45 56 43.73 , 0 0 0.28   0 0 4.2 , 19.923
2008 DG5 ,XJ , 01626 ,  614  , 2 25 0.18 13 36 33.98 , 0 0 0.05   0 0 0.72 , 19.676
2011 UL21 ,XN , 00994 ,  366  , 6 50 51.96 35 48 50.36 , 0 0 0.06   0 0 0.88 , 17.032
2011 UL21 ,XN , 01419 ,  526  , 19 42 48.5 25 38 46.79 , 0 0 0.03   0 0 0.44 , 19.029
2011 UL21 ,XJ , 03403 ,  591  , 18 27 2.32 20 39 8.96 , 0 0 0.09   0 0 1.3 , 16.454
2011 UL21 ,XJ , 03417 ,  591  , 18 25 22.12 20 25 4.91 , 0 0 0.08   0 0 1.24 , 16.607
1994 NE ,XN , 05831 ,  664  , 18 52 20.51 17 55 39.65 , 0 0 0.38   0 0 5.69 , 19.364
1994 NE ,XN , 05836 ,  592  , 18 52 52.18 17 58 18.59 , 0 0 0.36   0 0 5.33 , 19.266
2000 SP43 ,XN , 06509 ,  203  , 5 14 25.93 51 12 54.94 , 0 0 0.01   0 0 0.2 , 18.368
1986 PA ,XR , 01263 ,  808  , 18 49 48.88 4 31 7.21 , 0 0 0.05   0 0 0.69 , 18.907
1986 PA ,XJ , 01842 ,  734  , 18 20 1.22 7 52 34.72 , 0 0 0.04   0 0 0.59 , 19.066
1986 PA ,XJ , 01850 ,  734  , 18 11 20.53 8 37 26.69 , 0 0 0.04   0 0 0.62 , 18.985
1986 PA ,XJ , 01927 ,  730  , 16 53 41.74 8 44 19.72 , 0 0 0.04   0 0 0.66 , 18.967
1983 TB ,XJ , 00297 ,  299  , 2 35 3.02 37 56 33.58 , 0 0 0.0   0 0 0.03 , 17.619
1983 TB ,XF , 02817 ,  248  , 3 8 31.11 47 12 57.49 , 0 0 0.0   0 0 0.02 , 17.382
1983 TB ,XF , 02822 ,  199  , 3 5 31.3 47 11 15.9 , 0 0 0.0   0 0 0.02 , 17.368
1983 TB ,XJ , 04977 ,  475  , 1 9 39.47 27 17 12.95 , 0 0 0.0   0 0 0.01 , 18.532
1983 TB ,XJ , 04987 ,  475  , 1 8 52.47 26 38 8.48 , 0 0 0.0   0 0 0.01 , 18.6
1983 TB ,XN , 06450 ,  303  , 4 16 51.32 40 23 33.58 , 0 0 0.0   0 0 0.01 , 18.642
1983 TB ,XN , 06505 ,  302  , 3 41 51.22 41 46 31.08 , 0 0 0.0   0 0 0.01 , 18.103
1984 KD ,XN , 07201 ,  721  , 13 49 15.71 9 52 38.6 , 0 0 0.01   0 0 0.09 , 19.85
1999 GK4 ,XJ , 06093 ,  626  , 6 30 25.11 16 37 16.32 , 0 0 0.01   0 0 0.13 , 19.936
1999 GK4 ,XJ , 06744 ,  712  , 10 50 55.26 9 14 36.64 , 0 0 0.01   0 0 0.1 , 19.346
1999 GK4 ,XJ , 06745 ,  712  , 10 50 54.39 9 14 43.66 , 0 0 0.01   0 0 0.1 , 19.347
1999 GK4 ,XJ , 06790 ,  711  , 10 45 48.48 10 11 23.89 , 0 0 0.01   0 0 0.09 , 19.625
1999 GK4 ,XJ , 06791 ,  711  , 10 45 48.56 10 11 24.4 , 0 0 0.01   0 0 0.09 , 19.625
2003 TK2 ,XF , 00262 ,  604  , 23 18 26.65 21 23 36.24 , 0 0 9.8   0 2 26.97 , 15.67
2004 TB18 ,XJ , 01835 ,  728  , 16 15 32.55 10 14 4.92 , 0 0 0.05   0 0 0.74 , 18.638
1989 JA ,XJ , 06675 ,  508  , 13 3 45.17 27 6 36.47 , 0 0 0.02   0 0 0.26 , 18.535
1996 EN ,XJ , 06738 ,  372  , 9 25 24.64 33 21 9.97 , 0 0 0.01   0 0 0.15 , 18.286
2013 BK18 ,XJ , 02005 ,  744  , 21 51 20.64 9 58 12.14 , 0 0 0.08   0 0 1.16 , 19.817
2011 BE38 ,XJ , 05685 ,  708  , 9 51 35.87 10 48 28.94 , 0 0 0.34   0 0 5.04 , 18.987
2004 AS1 ,XN , 05975 ,  346  , 23 3 36.04 42 54 44.03 , 0 0 0.09   0 0 1.37 , 18.881
2007 ML24 ,XJ , 04067 ,  107  , 21 40 1.53 64 28 46.34 , 0 0 0.91   0 0 13.6 , 17.708
2016 GT220 ,XF , 02315 ,  262  , 9 34 19.58 47 44 0.06 , 0 0 0.21   0 0 3.22 , 19.354
1988 EG ,XJ , 01762 ,  784  , 10 58 35.85 5 8 54.46 , 0 0 0.03   0 0 0.41 , 16.64
2006 CF ,XJ , 04396 ,  553  , 5 22 10.63 20 23 42.54 , 0 0 0.51   0 0 7.6 , 18.756
2006 CF ,XF , 04420 ,  488  , 5 54 33.06 23 40 59.81 , 0 0 0.29   0 0 4.37 , 19.936
1991 JX ,XJ , 01377 ,  683  , 1 9 25.25 12 45 42.84 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XJ , 01389 ,  611  , 1 7 46.74 12 29 13.2 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XJ , 01455 ,  681  , 0 37 49.27 7 49 32.41 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XF , 01462 ,  753  , 0 36 26.73 7 36 33.8 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XF , 02906 ,  632  , 8 12 51.54 17 25 8.22 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XF , 04217 ,  751  , 23 58 55.4 5 13 9.95 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XJ , 07084 ,  555  , 6 3 28.2 21 37 34.25 , 0 0 0.0   0 0 0.0 , 0.0
1991 JX ,XJ , 07116 ,  555  , 5 57 3.61 21 22 53.0 , 0 0 0.0   0 0 0.0 , 0.0
2011 JK ,XF , 03305 ,  740  , 20 12 29.83 8 1 54.19 , 0 0 0.18   0 0 2.64 , 17.873
2000 QW69 ,XJ , 04861 ,  603  , 22 38 34.65 22 10 11.5 , 0 0 0.02   0 0 0.34 , 19.224
1992 UY4 ,XF , 04881 ,  250  , 4 16 44.35 44 53 27.96 , 0 0 0.12   0 0 1.79 , 15.436
1999 JM8 ,XN , 00950 ,  768  , 5 46 40.97 7 27 49.72 , 0 0 0.0   0 0 0.05 , 19.979
1999 JM8 ,XJ , 05682 ,  639  , 10 40 41.8 16 54 54.58 , 0 0 0.0   0 0 0.07 , 19.848
1932 HA ,XF , 02361 ,  714  , 11 31 28.12 11 43 14.95 , 0 0 0.01   0 0 0.11 , 17.672
1932 HA ,XF , 02373 ,  713  , 11 18 18.02 12 34 42.31 , 0 0 0.01   0 0 0.11 , 17.791
1932 HA ,XF , 02916 ,  431  , 8 14 56.39 29 0 51.88 , 0 0 0.0   0 0 0.07 , 16.926
1932 HA ,XN , 02939 ,  369  , 7 46 11.67 32 57 56.74 , 0 0 0.01   0 0 0.08 , 16.737
1932 HA ,XN , 02993 ,  365  , 6 20 26.01 37 15 27.65 , 0 0 0.01   0 0 0.09 , 16.502
1989 QF ,XN , 05972 ,  613  , 2 6 18.34 15 15 53.24 , 0 0 0.01   0 0 0.16 , 18.932
2013 PX6 ,XJ , 02050 ,  672  , 21 52 1.39 17 34 32.02 , 0 0 0.2   0 0 3.0 , 19.306
2013 PX6 ,XJ , 02160 ,  669  , 20 47 12.2 12 40 50.99 , 0 0 0.45   0 0 6.78 , 16.699
2002 OD20 ,XJ , 00318 ,  557  , 6 33 51.18 20 39 27.79 , 0 0 0.11   0 0 1.67 , 16.279
1991 VH ,XN , 03966 ,  270  , 13 47 10.37 44 39 35.32 , 0 0 0.04   0 0 0.54 , 16.932
2007 MB24 ,XJ , 02482 ,  397  , 19 0 24.02 34 12 47.99 , 0 0 0.11   0 0 1.6 , 17.513
2007 MB24 ,XJ , 02503 ,  395  , 18 25 35.57 32 53 4.56 , 0 0 0.11   0 0 1.6 , 18.045
2007 MB24 ,XJ , 02529 ,  456  , 18 1 9.35 31 4 40.66 , 0 0 0.1   0 0 1.43 , 18.62
2003 RX7 ,XJ , 02151 ,  602  , 22 20 27.43 22 41 29.11 , 0 0 0.02   0 0 0.35 , 18.599
2009 AE16 ,XF , 07183 ,   92  , 10 32 2.35 62 14 13.63 , 0 0 0.06   0 0 0.91 , 18.985
2012 VO6 ,XF , 03699 ,  613  , 1 51 30.81 15 26 39.8 , 0 1 52.36   0 28 5.4 , 19.997
2007 FA ,XJ , 05103 ,  174  , 13 29 37.63 52 59 29.15 , 0 0 0.04   0 0 0.58 , 19.546
2007 FA ,XJ , 05104 ,  174  , 13 29 35.73 53 2 4.27 , 0 0 0.04   0 0 0.58 , 19.547
2000 JG5 ,XJ , 01345 ,  139  , 17 49 40.02 58 41 3.08 , 0 0 0.05   0 0 0.73 , 19.777
1959 LM ,XF , 00939 ,  359  , 4 9 41.57 35 36 36.97 , 0 0 0.01   0 0 0.09 , 15.156
1959 LM ,XJ , 02171 ,  821  , 23 17 5.62 4 44 48.05 , 0 0 0.0   0 0 0.02 , 18.878
2005 GJ8 ,XF , 03607 ,  820  , 23 5 40.43 7 34 22.66 , 0 0 0.19   0 0 2.82 , 19.455
2005 GJ8 ,XN , 03655 ,  818  , 22 23 46.01 3 0 29.3 , 0 0 0.15   0 0 2.24 , 19.403
2001 QC34 ,XN , 06358 ,  815  , 21 12 41.44 5 12 43.16 , 0 0 0.04   0 0 0.65 , 19.23
2001 QC34 ,XN , 06387 ,  813  , 20 48 39.9 4 30 23.87 , 0 0 0.04   0 0 0.62 , 19.409
2001 QC34 ,XN , 06391 ,  813  , 20 46 30.9 4 23 40.63 , 0 0 0.04   0 0 0.62 , 19.437
1987 SY ,XF , 00986 ,  425  , 6 8 54.84 30 59 3.48 , 0 0 0.01   0 0 0.14 , 19.59
1987 SY ,XN , 01517 ,  749  , 23 17 38.93 12 34 42.92 , 0 0 0.04   0 0 0.56 , 16.625
1987 SY ,XJ , 01583 ,  821  , 23 23 37.2 5 22 43.0 , 0 0 0.01   0 0 0.18 , 19.868
1987 SY ,XF , 02856 ,  417  , 3 3 25.66 27 51 53.89 , 0 0 0.01   0 0 0.14 , 19.705
1987 SY ,XN , 06028 ,  609  , 0 35 36.81 16 29 22.45 , 0 0 0.01   0 0 0.19 , 18.703
1998 OH ,XJ , 01371 ,  411  , 0 41 55.57 31 57 40.39 , 0 0 0.01   0 0 0.08 , 19.49
1998 OH ,XJ , 01426 ,  411  , 0 32 18.94 31 35 1.43 , 0 0 0.01   0 0 0.08 , 19.224
1998 OH ,XF , 04271 ,  477  , 1 52 55.54 25 19 48.54 , 0 0 0.01   0 0 0.1 , 18.447
1998 OH ,XF , 04280 ,  477  , 1 48 49.72 24 32 7.98 , 0 0 0.01   0 0 0.1 , 18.337
1998 OH ,XN , 05561 ,  686  , 2 17 49.34 12 12 45.79 , 0 0 0.01   0 0 0.12 , 17.435
2017 AQ19 ,XF , 05754 ,  218  , 12 26 41.37 47 2 37.14 , 0 3 20.25   0 50 3.68 , 19.439
2005 JE46 ,XJ , 04985 ,  777  , 8 39 32.76 5 32 17.52 , 0 0 0.01   0 0 0.13 , 19.878
2005 YY128 ,XJ , 04287 ,  481  , 3 12 25.57 26 11 36.13 , 0 0 0.02   0 0 0.36 , 19.891
