2014 DM22 ,XJ , 03049 ,  265  , 11 2 41.18 45 13 2.89 , 0 0 0.12   0 0 1.82 , 18.962
2002 EZ11 ,XF , 02368 ,  711  , 10 35 59.33 12 52 41.88 , 0 0 0.01   0 0 0.1 , 20.481
2012 HZ33 ,XJ , 04406 ,  476  , 1 35 47.17 23 48 8.06 , 0 0 0.03   0 0 0.49 , 22.893
2015 WA2 ,XN , 07247 ,  720  , 13 38 14.45 10 41 3.08 , 0 0 0.19   0 0 2.81 , 22.504
2004 VC17 ,XJ , 04419 ,  763  , 3 51 53.54 4 23 31.96 , 0 0 0.02   0 0 0.23 , 22.278
2004 VC17 ,XJ , 04422 ,  763  , 3 53 43.78 4 55 57.58 , 0 0 0.01   0 0 0.22 , 22.498
2008 ER7 ,XJ , 01762 ,  784  , 10 49 38.16 4 2 4.38 , 0 0 0.06   0 0 0.91 , 20.428
2008 ER7 ,XJ , 07309 ,  560  , 7 52 22.01 18 54 56.02 , 0 0 0.09   0 0 1.38 , 20.032
2003 KO2 ,XN , 03212 ,  592  , 18 57 3.33 20 58 57.0 , 0 0 0.41   0 0 6.15 , 19.457
2006 KV86 ,XJ , 01208 ,  726  , 15 49 3.63 7 11 31.2 , 0 0 0.15   0 0 2.28 , 20.376
2012 LK11 ,XJ , 05449 ,  692  , 4 18 46.36 12 36 50.76 , 0 0 0.51   0 0 7.7 , 21.382
2012 LK11 ,XJ , 05450 ,  692  , 4 18 46.02 12 36 32.36 , 0 0 0.51   0 0 7.71 , 21.381
2016 CB194 ,XJ , 01615 ,  408  , 23 42 20.39 35 32 41.68 , 0 0 4.09   0 1 1.33 , 13.933
2016 CB194 ,XJ , 01631 ,  200  , 3 30 50.27 48 41 8.66 , 0 0 1.17   0 0 17.51 , 15.738
2016 CB194 ,XJ , 01700 ,  306  , 5 44 52.95 38 41 0.6 , 0 0 0.14   0 0 2.17 , 20.128
2016 CB194 ,XN , 04446 ,  310  , 7 21 10.07 37 20 29.47 , 0 0 0.07   0 0 1.05 , 20.826
2016 CB194 ,XN , 05146 ,  714  , 11 45 53.27 11 1 46.6 , 0 0 0.06   0 0 0.91 , 23.817
2016 CB194 ,XN , 07293 ,  717  , 12 28 43.57 7 29 10.0 , 0 0 0.06   0 0 0.93 , 23.299
2003 YK118 ,XJ , 00307 ,  477  , 1 57 40.08 25 50 55.25 , 0 0 0.01   0 0 0.11 , 21.795
2003 YK118 ,XJ , 01429 ,  544  , 2 18 7.02 22 49 36.59 , 0 0 0.01   0 0 0.09 , 22.982
2003 YK118 ,XJ , 01438 ,  544  , 2 17 48.07 22 52 44.44 , 0 0 0.01   0 0 0.09 , 22.962
2003 YK118 ,XN , 07008 ,  481  , 3 17 1.38 27 43 13.84 , 0 0 0.01   0 0 0.08 , 23.052
2003 YK118 ,XN , 07017 ,  418  , 3 17 8.74 27 53 26.7 , 0 0 0.01   0 0 0.08 , 23.007
2014 KZ45 ,XN , 03809 ,  719  , 13 10 54.94 9 45 56.95 , 0 0 0.04   0 0 0.62 , 23.803
2014 KZ45 ,XF , 03832 ,  646  , 13 8 37.4 12 6 24.19 , 0 0 0.05   0 0 0.69 , 23.532
2004 VD17 ,XF , 05582 ,  630  , 7 42 20.23 15 53 49.7 , 0 0 0.01   0 0 0.08 , 20.588
2004 VD17 ,XJ , 06690 ,  627  , 6 43 42.48 17 58 10.06 , 0 0 0.0   0 0 0.06 , 23.229
2001 XU30 ,XJ , 04303 ,  689  , 3 20 47.25 10 17 6.5 , 0 0 0.03   0 0 0.42 , 23.413
2001 XU30 ,XJ , 04319 ,  689  , 3 16 42.42 9 59 32.68 , 0 0 0.03   0 0 0.42 , 23.251
2006 FX ,XJ , 02007 ,  591  , 18 23 41.7 19 10 55.06 , 0 0 0.03   0 0 0.38 , 23.099
2006 FX ,XJ , 03366 ,  596  , 20 8 41.67 18 39 46.22 , 0 0 0.03   0 0 0.38 , 23.104
2006 FX ,XJ , 03422 ,  667  , 19 53 51.33 17 14 9.6 , 0 0 0.03   0 0 0.38 , 23.038
2006 FX ,XN , 05923 ,  606  , 23 53 7.24 17 31 6.89 , 0 0 0.02   0 0 0.34 , 22.849
2001 WN5 ,XF , 01095 ,  562  , 8 29 0.21 17 2 25.22 , 0 0 0.0   0 0 0.05 , 22.671
2001 WN5 ,XF , 01105 ,  562  , 8 28 42.07 17 4 22.51 , 0 0 0.0   0 0 0.05 , 22.711
2000 YG29 ,XJ , 03259 ,  794  , 14 14 53.48 7 38 21.8 , 0 0 0.01   0 0 0.18 , 23.608
2000 YG29 ,XJ , 03260 ,  794  , 14 14 53.48 7 38 21.8 , 0 0 0.01   0 0 0.18 , 23.608
2018 FO5 ,XJ , 04414 ,  774  , 7 30 39.74 7 40 45.73 , 0 0 0.11   0 0 1.62 , 23.407
2018 FO5 ,XJ , 05625 ,  700  , 6 50 10.08 11 40 30.18 , 0 0 0.09   0 0 1.37 , 23.51
2018 FO5 ,XJ , 05631 ,  700  , 6 48 41.73 11 40 8.47 , 0 0 0.09   0 0 1.37 , 23.511
2018 FO5 ,XJ , 05653 ,  698  , 6 31 5.45 11 43 20.24 , 0 0 0.09   0 0 1.34 , 23.716
2018 FO5 ,XJ , 05655 ,  698  , 6 30 57.24 11 43 25.25 , 0 0 0.09   0 0 1.34 , 23.718
2018 FO5 ,XJ , 05663 ,  698  , 6 29 31.01 11 44 20.65 , 0 0 0.09   0 0 1.33 , 23.743
2010 KR10 ,XJ , 06066 ,  487  , 5 40 3.0 22 42 11.92 , 0 0 0.11   0 0 1.71 , 20.945
2010 KR10 ,XJ , 06078 ,  552  , 4 57 33.17 22 21 40.75 , 0 0 0.1   0 0 1.54 , 21.678
2010 KR10 ,XJ , 06097 ,  552  , 4 43 59.38 22 19 35.08 , 0 0 0.06   0 0 0.97 , 23.36
2011 SD173 ,XF , 04930 ,  619  , 3 59 41.22 16 42 42.05 , 0 0 0.04   0 0 0.62 , 22.283
2013 BP73 ,XJ , 00435 ,  570  , 11 9 24.38 20 8 3.84 , 0 0 0.27   0 0 4.04 , 22.319
2013 BP73 ,XJ , 00441 ,  570  , 11 5 22.6 20 21 14.72 , 0 0 0.26   0 0 3.9 , 22.357
2013 BP73 ,XJ , 00446 ,  569  , 11 3 28.75 20 26 55.72 , 0 0 0.26   0 0 3.84 , 22.375
2013 BP73 ,XF , 01061 ,  429  , 7 33 5.77 31 8 54.31 , 0 0 0.24   0 0 3.64 , 23.001
2008 KZ5 ,XJ , 01828 ,  795  , 14 49 39.21 4 14 39.08 , 0 0 0.01   0 0 0.2 , 21.421
2008 KZ5 ,XJ , 01846 ,  795  , 14 40 20.94 5 11 37.25 , 0 0 0.01   0 0 0.2 , 21.436
2008 KZ5 ,XJ , 06157 ,  713  , 11 8 24.16 12 39 38.99 , 0 0 0.01   0 0 0.15 , 23.839
1999 DB7 ,XJ , 03952 ,  068  , 16 10 24.97 71 57 1.66 , 0 0 0.08   0 0 1.24 , 18.974
1999 DB7 ,XN , 06281 ,  524  , 19 0 39.58 26 2 53.7 , 0 0 0.06   0 0 0.86 , 18.575
2007 CN26 ,XJ , 02188 ,  766  , 4 48 33.57 2 1 58.48 , 0 0 0.04   0 0 0.62 , 20.879
2007 CN26 ,XJ , 04354 ,  769  , 5 50 17.72 3 28 49.58 , 0 0 0.03   0 0 0.43 , 21.725
2009 XT6 ,XN , 05664 ,  631  , 8 6 38.06 13 28 2.82 , 0 11 5.39   2 46 20.89 , 21.627
1998 HH49 ,XJ , 06744 ,  712  , 11 9 14.49 9 23 39.08 , 0 0 0.13   0 0 1.91 , 22.452
1998 HH49 ,XJ , 06745 ,  712  , 11 9 11.72 9 23 39.95 , 0 0 0.13   0 0 1.91 , 22.452
1998 HH49 ,XJ , 06790 ,  711  , 10 40 58.61 8 13 52.82 , 0 0 0.08   0 0 1.17 , 22.743
1998 HH49 ,XJ , 06791 ,  711  , 10 40 57.62 8 13 44.58 , 0 0 0.08   0 0 1.17 , 22.743
1998 HH49 ,XN , 07067 ,  490  , 6 41 37.09 27 9 0.72 , 0 0 0.09   0 0 1.38 , 21.072
2002 PZ39 ,XF , 00743 ,  752  , 0 31 49.57 5 13 38.24 , 0 0 0.01   0 0 0.18 , 19.02
2000 GV147 ,XJ , 00345 ,  572  , 12 1 5.46 21 15 56.02 , 0 0 0.07   0 0 1.12 , 21.814
2000 GV147 ,XF , 04315 ,  554  , 5 37 55.9 21 1 16.97 , 0 0 0.04   0 0 0.59 , 22.708
2000 GV147 ,XJ , 04411 ,  483  , 3 51 20.56 23 41 22.56 , 0 0 0.04   0 0 0.56 , 23.497
2000 GV147 ,XJ , 04412 ,  483  , 3 51 20.56 23 41 24.14 , 0 0 0.04   0 0 0.56 , 23.498
2000 GV147 ,XJ , 05102 ,  441  , 12 15 31.51 27 38 50.35 , 0 0 0.1   0 0 1.45 , 19.511
2000 GV147 ,XJ , 05109 ,  441  , 12 13 22.33 27 42 48.96 , 0 0 0.1   0 0 1.44 , 19.507
2000 GV147 ,XJ , 07281 ,  364  , 6 13 27.38 32 54 16.92 , 0 0 0.03   0 0 0.45 , 23.951
2000 GV147 ,XJ , 07282 ,  364  , 6 13 27.7 32 54 14.58 , 0 0 0.03   0 0 0.45 , 23.951
2000 GV147 ,XJ , 07295 ,  364  , 6 14 9.06 32 50 1.28 , 0 0 0.03   0 0 0.44 , 23.98
2020 TF ,XN , 01889 ,  526  , 19 40 46.78 26 20 3.59 , 0 4 35.46   1 8 51.96 , 21.963
2003 MH4 ,XJ , 00315 ,  549  , 3 57 1.62 21 34 28.78 , 0 0 0.02   0 0 0.26 , 23.856
2003 MH4 ,XF , 01543 ,  611  , 1 8 4.87 12 42 26.17 , 0 0 0.02   0 0 0.25 , 23.759
2011 WN15 ,XJ , 01635 ,  257  , 7 35 0.19 46 29 5.32 , 0 0 0.04   0 0 0.57 , 21.756
2011 WN15 ,XF , 03812 ,  161  , 6 17 24.72 57 40 14.45 , 0 0 0.04   0 0 0.56 , 23.239
2011 WN15 ,XJ , 05660 ,  130  , 11 54 7.64 60 47 53.2 , 0 0 0.07   0 0 1.01 , 22.088
2011 WN15 ,XJ , 05667 ,  130  , 11 54 22.86 61 33 45.07 , 0 0 0.07   0 0 1.02 , 22.059
1999 RM45 ,XF , 01639 ,  771  , 6 31 26.4 6 16 31.51 , 0 0 0.01   0 0 0.18 , 22.957
1999 RM45 ,XJ , 05579 ,  764  , 4 25 19.42 4 43 47.75 , 0 0 0.01   0 0 0.21 , 23.592
2018 JA ,XJ , 05549 ,  426  , 6 36 23.59 27 12 47.81 , 0 0 0.06   0 0 0.87 , 23.491
2018 JA ,XJ , 05550 ,  426  , 6 36 23.95 27 13 13.04 , 0 0 0.06   0 0 0.87 , 23.49
2018 JA ,XJ , 05620 ,  203  , 5 4 46.15 47 6 33.59 , 0 0 0.09   0 0 1.4 , 22.37
2000 WO107 ,XF , 02233 ,  496  , 8 49 10.77 23 1 44.8 , 0 0 0.03   0 0 0.41 , 21.397
2011 LT17 ,XN , 07194 ,  172  , 12 31 16.39 57 24 1.76 , 0 0 0.16   0 0 2.37 , 22.141
2011 LT17 ,XJ , 07251 ,   63  , 10 50 8.72 66 57 15.3 , 0 0 0.14   0 0 2.07 , 22.687
2013 LM31 ,XF , 02995 ,  617  , 3 14 29.48 14 46 18.01 , 0 26 4.34   6 31 5.13 , 19.149
2013 LM31 ,XN , 03061 ,  485  , 4 39 38.58 22 7 29.28 , 0 6 38.12   1 39 31.83 , 22.355
1947 XC ,XN , 06474 ,  549  , 3 58 4.15 18 5 12.88 , 0 0 0.01   0 0 0.08 , 18.787
1947 XC ,XN , 06579 ,  616  , 3 10 52.98 15 11 26.88 , 0 0 0.01   0 0 0.16 , 15.895
2018 BP ,XF , 03851 ,  785  , 11 24 36.78 2 31 5.23 , 0 0 0.1   0 0 1.56 , 21.877
2006 HQ30 ,XF , 02297 ,  574  , 12 37 26.56 19 17 47.54 , 0 7 43.13   1 55 46.98 , 23.74
1998 VD35 ,XF , 00831 ,  679  , 0 7 56.25 9 53 36.02 , 0 0 0.07   0 0 1.01 , 22.712
1998 VD35 ,XF , 00839 ,  679  , 0 6 26.49 9 41 7.3 , 0 0 0.07   0 0 1.01 , 22.724
1998 VD35 ,XF , 03608 ,  681  , 0 49 2.28 12 37 1.63 , 0 0 0.06   0 0 0.95 , 22.218
1998 VD35 ,XJ , 04942 ,  753  , 0 31 30.5 6 42 39.74 , 0 0 0.05   0 0 0.71 , 22.444
