2002 AJ129 ,XJ , 03109 ,  643  , 12 6 59.87 17 24 20.45 , 0 0 0.01   0 0 0.12 , 21.805
2002 AJ129 ,XF , 03870 ,  499  , 9 50 57.0 22 37 52.79 , 0 0 0.01   0 0 0.08 , 22.832
1988 TA ,XJ , 02184 ,  683  , 1 29 50.1 8 52 59.41 , 0 0 0.11   0 0 1.66 , 15.536
2002 QF15 ,XF , 04209 ,  107  , 21 2 33.65 62 1 32.48 , 0 0 0.01   0 0 0.12 , 17.322
2002 QF15 ,XF , 05252 ,  395  , 18 30 17.99 34 37 11.86 , 0 0 0.01   0 0 0.11 , 16.858
2002 QF15 ,XF , 05354 ,  519  , 17 21 33.36 26 0 3.74 , 0 0 0.0   0 0 0.06 , 18.121
2008 LV16 ,XJ , 03748 ,  781  , 9 52 39.26 5 13 43.46 , 0 0 0.01   0 0 0.16 , 23.835
2008 LV16 ,XF , 03798 ,  779  , 9 22 59.87 7 23 4.56 , 0 0 0.01   0 0 0.18 , 23.538
2011 GN44 ,XJ , 03116 ,  381  , 12 47 16.74 34 35 56.0 , 0 0 0.06   0 0 0.83 , 23.828
2007 TB23 ,XN , 03594 ,  764  , 4 11 19.88 2 48 13.68 , 0 0 0.04   0 0 0.6 , 20.176
2017 NR6 ,XJ , 00373 ,  568  , 10 19 40.77 19 45 31.14 , 0 0 3.41   0 0 51.22 , 21.259
1997 US2 ,XF , 00744 ,  757  , 1 50 55.52 7 13 13.48 , 0 0 0.02   0 0 0.24 , 23.584
2005 GC120 ,XJ , 04468 ,  581  , 15 9 53.11 19 44 10.75 , 0 0 0.04   0 0 0.61 , 20.72
2016 EZ157 ,XF , 00754 ,  530  , 21 16 11.83 24 59 11.83 , 0 0 5.21   0 1 18.14 , 18.551
2016 EZ157 ,XN , 06399 ,  417  , 3 14 24.85 30 50 2.18 , 0 0 0.18   0 0 2.67 , 23.055
2008 DE ,XJ , 05527 ,  486  , 5 9 45.28 24 33 34.16 , 0 0 0.01   0 0 0.21 , 23.615
2008 DE ,XJ , 05546 ,  486  , 5 7 34.17 24 51 37.98 , 0 0 0.01   0 0 0.21 , 23.514
2008 DE ,XF , 05612 ,  483  , 4 1 40.9 27 9 13.68 , 0 0 0.02   0 0 0.26 , 22.709
2016 EU85 ,XF , 03851 ,  785  , 11 26 36.61 4 7 35.51 , 0 0 0.11   0 0 1.62 , 22.475
2006 BC10 ,XF , 02246 ,  709  , 10 8 36.33 12 48 33.55 , 0 0 0.04   0 0 0.56 , 23.003
2006 BC10 ,XF , 02331 ,  562  , 8 33 23.14 21 38 52.73 , 0 0 0.11   0 0 1.72 , 18.475
2006 BC10 ,XJ , 04887 ,  548  , 3 19 1.95 18 42 9.11 , 0 0 0.02   0 0 0.26 , 23.02
2006 BC10 ,XN , 04917 ,  546  , 2 58 32.15 17 25 33.38 , 0 0 0.02   0 0 0.3 , 22.799
2006 BC10 ,XN , 06474 ,  549  , 4 3 20.41 21 13 44.08 , 0 0 0.01   0 0 0.19 , 23.938
2006 BC10 ,XN , 06574 ,  547  , 3 7 57.67 18 19 15.46 , 0 0 0.02   0 0 0.25 , 23.227
2007 AE12 ,XN , 05675 ,  632  , 8 8 1.73 16 45 13.14 , 0 0 0.02   0 0 0.28 , 22.756
2007 AE12 ,XJ , 06661 ,  556  , 6 26 34.61 20 29 26.81 , 0 0 0.02   0 0 0.28 , 22.625
2008 YU32 ,XJ , 04396 ,  553  , 5 9 13.86 18 19 6.92 , 0 0 0.06   0 0 0.89 , 22.191
2008 YU32 ,XJ , 05632 ,  558  , 6 49 52.82 17 43 43.14 , 0 0 0.04   0 0 0.64 , 21.854
1989 UP ,XF , 03050 ,  572  , 11 48 29.06 18 39 16.2 , 0 0 0.02   0 0 0.29 , 19.72
1989 AC ,XF , 07263 ,  561  , 8 5 1.01 20 36 1.58 , 0 0 0.0   0 0 0.0 , 17.382
2011 GA ,XN , 06031 ,  696  , 5 39 57.04 8 57 44.46 , 0 0 0.34   0 0 5.04 , 21.01
2011 CT4 ,XJ , 05064 ,  783  , 10 33 56.97 5 49 0.48 , 0 0 0.02   0 0 0.3 , 23.832
1999 YR14 ,XJ , 06691 ,  710  , 10 28 1.2 11 44 57.41 , 0 0 0.01   0 0 0.15 , 22.226
